Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
13.97,-0.06334477223909206,15.219756477744774,-0.2250611233047186,11.431562125968364
13.971,-0.06355021689746124,15.230747173610542,-0.18591566838166862,10.551930207730468
13.972,-0.06371677758769448,15.240864505083053,-0.14729235248160447,9.684802561959408
13.973,-0.06384497405650608,15.250120887928707,-0.1091864480171919,8.830004122808571
13.974,-0.06393532137301056,15.258528564657011,-0.07159329177726734,7.987362265810509
13.975,-0.06398832999288902,15.266099606948481,-0.0345082838571409,7.156706773491241
13.976,-0.06401150302028875,15.273024898031132,-0.025885533936781044,7.053072437159894
13.977,-0.06404701195756912,15.280382666166151,-0.045071366454958135,7.66101275737261
13.978,-0.06410152445239557,15.288344041863366,-0.06389329501268579,8.260307972314259
13.979,-0.0641746785312589,15.296900440970113,-0.08235517296748682,8.851079705730871
13.98,-0.06426611605121912,15.306043400106939,-0.10046080807132057,9.433447878809254
13.981,-0.0643754826550449,15.315764574989434,-0.11821396318843408,10.007530733926389
13.982,-0.06450242772818547,15.32605573881114,-0.13561835698442437,10.573444857521247
13.983,-0.06464660435148595,15.336908780485127,-0.15267766468131175,11.131305204969276
13.984,-0.06480766925794865,15.348315703019841,-0.16939551875024206,11.681225123565948
13.985,-0.06498528278962426,15.360268621899086,-0.18577550960182362,12.223316375438005
13.986,-0.06517910885512299,15.372759763482533,-0.20182118626708512,12.75768916017076
13.987,-0.06538881489843658,15.385781463783887,-0.21753605690220745,13.284452132071776
13.988,-0.0656140718549553,15.399326166821,-0.23292358949299902,13.803712423517238
13.989,-0.0658545541036258,15.413386422836647,-0.24798721261929138,14.31557567012326
13.99,-0.06610993943324339,15.427954886991381,-0.26273031599929075,14.820146029219936
13.991,-0.06637990900466004,15.443024317919729,-0.277156251097905,15.317526200275235
13.992,-0.06666414731183624,15.458587576251505,-0.2912683317514632,15.807817445802755
13.993,-0.0669623421349758,15.474637622886554,-0.30506983490970196,16.291119615770725
13.994,-0.06727418451816639,15.491167518038699,-0.31856400101307536,16.767531161101765
13.995,-0.06759936873105156,15.508170419780786,-0.33175403460679476,17.237149154245294
13.996,-0.06793759223309766,15.525639582672468,-0.34464310491575784,17.700069308574857
13.997,-0.06828855563977901,15.543568356449613,-0.35723434639074847,18.156385996922303
13.998,-0.06865196267443958,15.561950184257284,-0.36953085946891284,18.606192276577048
13.999,-0.06902752013516723,15.580778601363026,-0.38153571110856793,19.04957990747117
